Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Event Type,Event Time,Ride Distance,Booking Value,Payment Method,Driver Ratings,Customer Rating,Cancelled by,Cancellation Reason,Incomplete Rides,Incomplete Rides Reason
"""CNR7566702""",Incomplete,"""CID9949506""",Auto,Okhla,Keshav Puram,RIDE_STARTED,2024-10-20 16:38:51,,,,,,,,,
"""CNR7566702""",Incomplete,"""CID9949506""",Auto,Okhla,Keshav Puram,RIDE_INCOMPLETE,2024-10-20 16:46:39,5.8,,,,,,,1.0,Vehicle Breakdown
"""CNR8887119""",Incomplete,"""CID1430156""",Go Sedan,Udyog Vihar Phase 4,South Extension,BOOKING_CREATED,2024-02-24 20:19:37,,,,,,,,,
"""CNR8887119""",Incomplete,"""CID1430156""",Go Sedan,Udyog Vihar Phase 4,South Extension,DRIVER_ASSIGNED,2024-02-24 20:23:37,,,,,,,,,
"""CNR8887119""",Incomplete,"""CID1430156""",Go Sedan,Udyog Vihar Phase 4,South Extension,RIDE_STARTED,2024-02-24 20:23:37,,,,,,,,,
"""CNR8887119""",Incomplete,"""CID1430156""",Go Sedan,Udyog Vihar Phase 4,South Extension,RIDE_INCOMPLETE,2024-02-24 20:39:14,11.37,,,,,,,1.0,Vehicle Breakdown
"""CNR8093321""",Incomplete,"""CID4771196""",Go Mini,Panipat,Welcome,BOOKING_CREATED,2024-10-01 18:44:01,,,,,,,,,
"""CNR8093321""",Incomplete,"""CID4771196""",Go Mini,Panipat,Welcome,DRIVER_ASSIGNED,2024-10-01 18:46:31,,,,,,,,,
"""CNR8093321""",Incomplete,"""CID4771196""",Go Mini,Panipat,Welcome,RIDE_STARTED,2024-10-01 18:46:31,,,,,,,,,
"""CNR8093321""",Incomplete,"""CID4771196""",Go Mini,Panipat,Welcome,RIDE_INCOMPLETE,2024-10-01 19:00:09,1.32,,,,,,,1.0,Customer Demand
"""CNR2454137""",Incomplete,"""CID9083316""",Go Mini,Samaypur Badli,Civil Lines Gurgaon,BOOKING_CREATED,2024-01-20 21:14:30,,,,,,,,,
"""CNR2454137""",Incomplete,"""CID9083316""",Go Mini,Samaypur Badli,Civil Lines Gurgaon,DRIVER_ASSIGNED,2024-01-20 21:20:06,,,,,,,,,
"""CNR2454137""",Incomplete,"""CID9083316""",Go Mini,Samaypur Badli,Civil Lines Gurgaon,RIDE_STARTED,2024-01-20 21:20:06,,,,,,,,,
"""CNR2454137""",Incomplete,"""CID9083316""",Go Mini,Samaypur Badli,Civil Lines Gurgaon,RIDE_INCOMPLETE,2024-01-20 21:42:27,8.84,,,,,,,1.0,Customer Demand
"""CNR9239515""",Incomplete,"""CID2422157""",Auto,Sohna Road,Ambience Mall,BOOKING_CREATED,2024-08-14 15:24:24,,,,,,,,,
"""CNR9239515""",Incomplete,"""CID2422157""",Auto,Sohna Road,Ambience Mall,DRIVER_ASSIGNED,2024-08-14 15:33:06,,,,,,,,,
"""CNR9239515""",Incomplete,"""CID2422157""",Auto,Sohna Road,Ambience Mall,RIDE_STARTED,2024-08-14 15:33:06,,,,,,,,,
"""CNR9239515""",Incomplete,"""CID2422157""",Auto,Sohna Road,Ambience Mall,RIDE_INCOMPLETE,2024-08-14 15:49:49,9.9,,,,,,,1.0,Vehicle Breakdown
"""CNR2809161""",Incomplete,"""CID2238445""",Auto,Shivaji Park,India Gate,BOOKING_CREATED,2024-10-09 21:24:36,,,,,,,,,
"""CNR2809161""",Incomplete,"""CID2238445""",Auto,Shivaji Park,India Gate,DRIVER_ASSIGNED,2024-10-09 21:27:36,,,,,,,,,
"""CNR2809161""",Incomplete,"""CID2238445""",Auto,Shivaji Park,India Gate,RIDE_STARTED,2024-10-09 21:27:36,,,,,,,,,
"""CNR2809161""",Incomplete,"""CID2238445""",Auto,Shivaji Park,India Gate,RIDE_INCOMPLETE,2024-10-09 21:44:06,11.33,,,,,,,1.0,Other Issue
"""CNR8363759""",Incomplete,"""CID1477534""",Premier Sedan,Sushant Lok,Samaypur Badli,BOOKING_CREATED,2024-07-06 12:32:49,,,,,,,,,
"""CNR8363759""",Incomplete,"""CID1477534""",Premier Sedan,Sushant Lok,Samaypur Badli,DRIVER_ASSIGNED,2024-07-06 12:36:55,,,,,,,,,
"""CNR8363759""",Incomplete,"""CID1477534""",Premier Sedan,Sushant Lok,Samaypur Badli,RIDE_STARTED,2024-07-06 12:36:55,,,,,,,,,
"""CNR8363759""",Incomplete,"""CID1477534""",Premier Sedan,Sushant Lok,Samaypur Badli,RIDE_INCOMPLETE,2024-07-06 12:52:43,16.8,,,,,,,1.0,Customer Demand
"""CNR8163172""",Incomplete,"""CID2117419""",Go Mini,Ambience Mall,Subhash Chowk,BOOKING_CREATED,2024-05-23 18:59:45,,,,,,,,,
"""CNR8163172""",Incomplete,"""CID2117419""",Go Mini,Ambience Mall,Subhash Chowk,DRIVER_ASSIGNED,2024-05-23 19:07:15,,,,,,,,,
"""CNR8163172""",Incomplete,"""CID2117419""",Go Mini,Ambience Mall,Subhash Chowk,RIDE_STARTED,2024-05-23 19:07:15,,,,,,,,,
"""CNR8163172""",Incomplete,"""CID2117419""",Go Mini,Ambience Mall,Subhash Chowk,RIDE_INCOMPLETE,2024-05-23 19:29:49,4.64,,,,,,,1.0,Other Issue
"""CNR6842234""",Incomplete,"""CID1656016""",Go Mini,Uttam Nagar,Vishwavidyalaya,BOOKING_CREATED,2024-10-14 06:33:10,,,,,,,,,
"""CNR6842234""",Incomplete,"""CID1656016""",Go Mini,Uttam Nagar,Vishwavidyalaya,DRIVER_ASSIGNED,2024-10-14 06:43:10,,,,,,,,,
"""CNR6842234""",Incomplete,"""CID1656016""",Go Mini,Uttam Nagar,Vishwavidyalaya,RIDE_STARTED,2024-10-14 06:43:10,,,,,,,,,
"""CNR6842234""",Incomplete,"""CID1656016""",Go Mini,Uttam Nagar,Vishwavidyalaya,RIDE_INCOMPLETE,2024-10-14 06:56:00,14.27,,,,,,,1.0,Other Issue
"""CNR5470466""",Incomplete,"""CID2454835""",Go Mini,Janakpuri,Khan Market,BOOKING_CREATED,2024-08-12 17:36:09,,,,,,,,,
"""CNR5470466""",Incomplete,"""CID2454835""",Go Mini,Janakpuri,Khan Market,DRIVER_ASSIGNED,2024-08-12 17:44:15,,,,,,,,,
"""CNR5470466""",Incomplete,"""CID2454835""",Go Mini,Janakpuri,Khan Market,RIDE_STARTED,2024-08-12 17:44:15,,,,,,,,,
"""CNR5470466""",Incomplete,"""CID2454835""",Go Mini,Janakpuri,Khan Market,RIDE_INCOMPLETE,2024-08-12 18:01:49,5.26,,,,,,,1.0,Vehicle Breakdown
"""CNR2809986""",Incomplete,"""CID9567050""",Premier Sedan,Kaushambi,Kalkaji,BOOKING_CREATED,2024-11-18 12:31:52,,,,,,,,,
"""CNR2809986""",Incomplete,"""CID9567050""",Premier Sedan,Kaushambi,Kalkaji,DRIVER_ASSIGNED,2024-11-18 12:41:34,,,,,,,,,
"""CNR2809986""",Incomplete,"""CID9567050""",Premier Sedan,Kaushambi,Kalkaji,RIDE_STARTED,2024-11-18 12:41:34,,,,,,,,,
"""CNR2809986""",Incomplete,"""CID9567050""",Premier Sedan,Kaushambi,Kalkaji,RIDE_INCOMPLETE,2024-11-18 12:45:29,6.43,,,,,,,1.0,Other Issue
"""CNR1841553""",Incomplete,"""CID1626763""",Premier Sedan,Subhash Chowk,Kashmere Gate ISBT,BOOKING_CREATED,2024-02-06 20:47:47,,,,,,,,,
"""CNR1841553""",Incomplete,"""CID1626763""",Premier Sedan,Subhash Chowk,Kashmere Gate ISBT,DRIVER_ASSIGNED,2024-02-06 20:55:05,,,,,,,,,
"""CNR1841553""",Incomplete,"""CID1626763""",Premier Sedan,Subhash Chowk,Kashmere Gate ISBT,RIDE_STARTED,2024-02-06 20:55:05,,,,,,,,,
"""CNR1841553""",Incomplete,"""CID1626763""",Premier Sedan,Subhash Chowk,Kashmere Gate ISBT,RIDE_INCOMPLETE,2024-02-06 21:17:16,10.87,,,,,,,1.0,Other Issue
"""CNR2645779""",Incomplete,"""CID6009938""",Bike,Saket,Keshav Puram,BOOKING_CREATED,2024-06-19 13:42:57,,,,,,,,,
"""CNR2645779""",Incomplete,"""CID6009938""",Bike,Saket,Keshav Puram,DRIVER_ASSIGNED,2024-06-19 13:45:57,,,,,,,,,
"""CNR2645779""",Incomplete,"""CID6009938""",Bike,Saket,Keshav Puram,RIDE_STARTED,2024-06-19 13:45:57,,,,,,,,,
"""CNR2645779""",Incomplete,"""CID6009938""",Bike,Saket,Keshav Puram,RIDE_INCOMPLETE,2024-06-19 14:05:23,2.46,,,,,,,1.0,Vehicle Breakdown
"""CNR7522201""",Incomplete,"""CID4828241""",Go Sedan,Faridabad Sector 15,Karol Bagh,BOOKING_CREATED,2024-01-28 16:51:52,,,,,,,,,
"""CNR7522201""",Incomplete,"""CID4828241""",Go Sedan,Faridabad Sector 15,Karol Bagh,DRIVER_ASSIGNED,2024-01-28 16:59:46,,,,,,,,,
"""CNR7522201""",Incomplete,"""CID4828241""",Go Sedan,Faridabad Sector 15,Karol Bagh,RIDE_STARTED,2024-01-28 16:59:46,,,,,,,,,
"""CNR7522201""",Incomplete,"""CID4828241""",Go Sedan,Faridabad Sector 15,Karol Bagh,RIDE_INCOMPLETE,2024-01-28 17:22:25,18.3,,,,,,,1.0,Other Issue
"""CNR9181222""",Incomplete,"""CID6599010""",Premier Sedan,Basai Dhankot,New Delhi Railway Station,BOOKING_CREATED,2024-04-13 17:33:25,,,,,,,,,
"""CNR9181222""",Incomplete,"""CID6599010""",Premier Sedan,Basai Dhankot,New Delhi Railway Station,DRIVER_ASSIGNED,2024-04-13 17:35:55,,,,,,,,,
"""CNR9181222""",Incomplete,"""CID6599010""",Premier Sedan,Basai Dhankot,New Delhi Railway Station,RIDE_STARTED,2024-04-13 17:35:55,,,,,,,,,
"""CNR9181222""",Incomplete,"""CID6599010""",Premier Sedan,Basai Dhankot,New Delhi Railway Station,RIDE_INCOMPLETE,2024-04-13 17:48:20,9.66,,,,,,,1.0,Customer Demand
"""CNR3362198""",Incomplete,"""CID1376436""",Go Mini,Noida Sector 62,Pitampura,BOOKING_CREATED,2024-05-16 08:04:57,,,,,,,,,
"""CNR3362198""",Incomplete,"""CID1376436""",Go Mini,Noida Sector 62,Pitampura,DRIVER_ASSIGNED,2024-05-16 08:13:27,,,,,,,,,
"""CNR3362198""",Incomplete,"""CID1376436""",Go Mini,Noida Sector 62,Pitampura,RIDE_STARTED,2024-05-16 08:13:27,,,,,,,,,
"""CNR3362198""",Incomplete,"""CID1376436""",Go Mini,Noida Sector 62,Pitampura,RIDE_INCOMPLETE,2024-05-16 08:22:06,15.03,,,,,,,1.0,Other Issue
"""CNR9245320""",Incomplete,"""CID7006221""",Bike,Gwal Pahari,Ambience Mall,BOOKING_CREATED,2024-08-29 09:23:14,,,,,,,,,
"""CNR9245320""",Incomplete,"""CID7006221""",Bike,Gwal Pahari,Ambience Mall,DRIVER_ASSIGNED,2024-08-29 09:27:26,,,,,,,,,
"""CNR9245320""",Incomplete,"""CID7006221""",Bike,Gwal Pahari,Ambience Mall,RIDE_STARTED,2024-08-29 09:27:26,,,,,,,,,
"""CNR9245320""",Incomplete,"""CID7006221""",Bike,Gwal Pahari,Ambience Mall,RIDE_INCOMPLETE,2024-08-29 09:33:33,13.71,,,,,,,1.0,Vehicle Breakdown
"""CNR3401595""",Incomplete,"""CID9396549""",Premier Sedan,Rithala,Sushant Lok,BOOKING_CREATED,2024-10-04 16:25:38,,,,,,,,,
"""CNR3401595""",Incomplete,"""CID9396549""",Premier Sedan,Rithala,Sushant Lok,DRIVER_ASSIGNED,2024-10-04 16:28:14,,,,,,,,,
"""CNR3401595""",Incomplete,"""CID9396549""",Premier Sedan,Rithala,Sushant Lok,RIDE_STARTED,2024-10-04 16:28:14,,,,,,,,,
"""CNR3401595""",Incomplete,"""CID9396549""",Premier Sedan,Rithala,Sushant Lok,RIDE_INCOMPLETE,2024-10-04 16:30:56,2.68,,,,,,,1.0,Customer Demand
"""CNR5862673""",Incomplete,"""CID1188958""",Go Mini,Chandni Chowk,DLF City Court,BOOKING_CREATED,2024-04-20 17:28:00,,,,,,,,,
"""CNR5862673""",Incomplete,"""CID1188958""",Go Mini,Chandni Chowk,DLF City Court,DRIVER_ASSIGNED,2024-04-20 17:31:42,,,,,,,,,
"""CNR5862673""",Incomplete,"""CID1188958""",Go Mini,Chandni Chowk,DLF City Court,RIDE_STARTED,2024-04-20 17:31:42,,,,,,,,,
"""CNR5862673""",Incomplete,"""CID1188958""",Go Mini,Chandni Chowk,DLF City Court,RIDE_INCOMPLETE,2024-04-20 17:50:34,9.94,,,,,,,1.0,Other Issue
"""CNR7051684""",Incomplete,"""CID2280043""",Auto,Anand Vihar,Inderlok,BOOKING_CREATED,2024-10-04 16:44:21,,,,,,,,,
"""CNR7051684""",Incomplete,"""CID2280043""",Auto,Anand Vihar,Inderlok,DRIVER_ASSIGNED,2024-10-04 16:49:15,,,,,,,,,
"""CNR7051684""",Incomplete,"""CID2280043""",Auto,Anand Vihar,Inderlok,RIDE_STARTED,2024-10-04 16:49:15,,,,,,,,,
"""CNR7051684""",Incomplete,"""CID2280043""",Auto,Anand Vihar,Inderlok,RIDE_INCOMPLETE,2024-10-04 16:59:55,4.49,,,,,,,1.0,Other Issue
"""CNR4812131""",Incomplete,"""CID9022967""",Go Mini,Janakpuri,Noida Film City,BOOKING_CREATED,2024-11-09 07:53:12,,,,,,,,,
"""CNR4812131""",Incomplete,"""CID9022967""",Go Mini,Janakpuri,Noida Film City,DRIVER_ASSIGNED,2024-11-09 07:58:12,,,,,,,,,
"""CNR4812131""",Incomplete,"""CID9022967""",Go Mini,Janakpuri,Noida Film City,RIDE_STARTED,2024-11-09 07:58:12,,,,,,,,,
"""CNR4812131""",Incomplete,"""CID9022967""",Go Mini,Janakpuri,Noida Film City,RIDE_INCOMPLETE,2024-11-09 08:10:51,15.73,,,,,,,1.0,Customer Demand
"""CNR6553745""",Incomplete,"""CID6609697""",Premier Sedan,Vidhan Sabha,Pitampura,BOOKING_CREATED,2024-10-20 15:32:47,,,,,,,,,
"""CNR6553745""",Incomplete,"""CID6609697""",Premier Sedan,Vidhan Sabha,Pitampura,DRIVER_ASSIGNED,2024-10-20 15:35:47,,,,,,,,,
"""CNR6553745""",Incomplete,"""CID6609697""",Premier Sedan,Vidhan Sabha,Pitampura,RIDE_STARTED,2024-10-20 15:35:47,,,,,,,,,
"""CNR6553745""",Incomplete,"""CID6609697""",Premier Sedan,Vidhan Sabha,Pitampura,RIDE_INCOMPLETE,2024-10-20 15:43:49,17.74,,,,,,,1.0,Other Issue
"""CNR8149111""",Incomplete,"""CID1656830""",Go Mini,Nehru Place,Nawada,BOOKING_CREATED,2024-03-28 17:34:20,,,,,,,,,
"""CNR8149111""",Incomplete,"""CID1656830""",Go Mini,Nehru Place,Nawada,DRIVER_ASSIGNED,2024-03-28 17:37:38,,,,,,,,,
"""CNR8149111""",Incomplete,"""CID1656830""",Go Mini,Nehru Place,Nawada,RIDE_STARTED,2024-03-28 17:37:38,,,,,,,,,
"""CNR8149111""",Incomplete,"""CID1656830""",Go Mini,Nehru Place,Nawada,RIDE_INCOMPLETE,2024-03-28 17:41:04,2.25,,,,,,,1.0,Other Issue
"""CNR5612811""",Incomplete,"""CID1270453""",Go Mini,Mundka,Rohini,BOOKING_CREATED,2024-04-03 13:32:48,,,,,,,,,
"""CNR5612811""",Incomplete,"""CID1270453""",Go Mini,Mundka,Rohini,DRIVER_ASSIGNED,2024-04-03 13:40:12,,,,,,,,,
"""CNR5612811""",Incomplete,"""CID1270453""",Go Mini,Mundka,Rohini,RIDE_STARTED,2024-04-03 13:40:12,,,,,,,,,
"""CNR5612811""",Incomplete,"""CID1270453""",Go Mini,Mundka,Rohini,RIDE_INCOMPLETE,2024-04-03 13:48:13,16.7,,,,,,,1.0,Vehicle Breakdown
"""CNR8642232""",Incomplete,"""CID7640760""",Auto,Bhikaji Cama Place,Botanical Garden,BOOKING_CREATED,2024-06-04 19:14:33,,,,,,,,,
"""CNR8642232""",Incomplete,"""CID7640760""",Auto,Bhikaji Cama Place,Botanical Garden,DRIVER_ASSIGNED,2024-06-04 19:23:57,,,,,,,,,
"""CNR8642232""",Incomplete,"""CID7640760""",Auto,Bhikaji Cama Place,Botanical Garden,RIDE_STARTED,2024-06-04 19:23:57,,,,,,,,,
"""CNR8642232""",Incomplete,"""CID7640760""",Auto,Bhikaji Cama Place,Botanical Garden,RIDE_INCOMPLETE,2024-06-04 19:46:23,2.98,,,,,,,1.0,Customer Demand
"""CNR8121170""",Incomplete,"""CID8936367""",Go Sedan,Anand Vihar,Moolchand,BOOKING_CREATED,2024-03-19 14:59:04,,,,,,,,,
"""CNR8121170""",Incomplete,"""CID8936367""",Go Sedan,Anand Vihar,Moolchand,DRIVER_ASSIGNED,2024-03-19 15:04:04,,,,,,,,,
"""CNR8121170""",Incomplete,"""CID8936367""",Go Sedan,Anand Vihar,Moolchand,RIDE_STARTED,2024-03-19 15:04:04,,,,,,,,,
"""CNR8121170""",Incomplete,"""CID8936367""",Go Sedan,Anand Vihar,Moolchand,RIDE_INCOMPLETE,2024-03-19 15:14:21,15.35,,,,,,,1.0,Vehicle Breakdown
"""CNR8760021""",Incomplete,"""CID9690600""",eBike,Rajiv Chowk,Vaishali,BOOKING_CREATED,2024-07-30 09:08:34,,,,,,,,,
"""CNR8760021""",Incomplete,"""CID9690600""",eBike,Rajiv Chowk,Vaishali,DRIVER_ASSIGNED,2024-07-30 09:16:58,,,,,,,,,
"""CNR8760021""",Incomplete,"""CID9690600""",eBike,Rajiv Chowk,Vaishali,RIDE_STARTED,2024-07-30 09:16:58,,,,,,,,,
"""CNR8760021""",Incomplete,"""CID9690600""",eBike,Rajiv Chowk,Vaishali,RIDE_INCOMPLETE,2024-07-30 09:21:33,12.86,,,,,,,1.0,Other Issue
"""CNR5149504""",Incomplete,"""CID2896335""",Auto,Chhatarpur,Chirag Delhi,BOOKING_CREATED,2024-10-29 13:13:58,,,,,,,,,
"""CNR5149504""",Incomplete,"""CID2896335""",Auto,Chhatarpur,Chirag Delhi,DRIVER_ASSIGNED,2024-10-29 13:18:16,,,,,,,,,
"""CNR5149504""",Incomplete,"""CID2896335""",Auto,Chhatarpur,Chirag Delhi,RIDE_STARTED,2024-10-29 13:18:16,,,,,,,,,
"""CNR5149504""",Incomplete,"""CID2896335""",Auto,Chhatarpur,Chirag Delhi,RIDE_INCOMPLETE,2024-10-29 13:38:35,10.86,,,,,,,1.0,Vehicle Breakdown
"""CNR6514516""",Incomplete,"""CID9966460""",Go Mini,INA Market,Rohini East,BOOKING_CREATED,2024-07-09 05:30:15,,,,,,,,,
"""CNR6514516""",Incomplete,"""CID9966460""",Go Mini,INA Market,Rohini East,DRIVER_ASSIGNED,2024-07-09 05:34:09,,,,,,,,,
"""CNR6514516""",Incomplete,"""CID9966460""",Go Mini,INA Market,Rohini East,RIDE_STARTED,2024-07-09 05:34:09,,,,,,,,,
"""CNR6514516""",Incomplete,"""CID9966460""",Go Mini,INA Market,Rohini East,RIDE_INCOMPLETE,2024-07-09 05:37:26,2.36,,,,,,,1.0,Other Issue
"""CNR2638656""",Incomplete,"""CID3022552""",eBike,Indraprastha,Pulbangash,BOOKING_CREATED,2024-03-08 16:35:40,,,,,,,,,
"""CNR2638656""",Incomplete,"""CID3022552""",eBike,Indraprastha,Pulbangash,DRIVER_ASSIGNED,2024-03-08 16:42:10,,,,,,,,,
"""CNR2638656""",Incomplete,"""CID3022552""",eBike,Indraprastha,Pulbangash,RIDE_STARTED,2024-03-08 16:42:10,,,,,,,,,
"""CNR2638656""",Incomplete,"""CID3022552""",eBike,Indraprastha,Pulbangash,RIDE_INCOMPLETE,2024-03-08 16:59:29,15.02,,,,,,,1.0,Customer Demand
"""CNR7782378""",Incomplete,"""CID6468528""",Bike,Madipur,Pulbangash,BOOKING_CREATED,2024-02-13 10:29:03,,,,,,,,,
"""CNR7782378""",Incomplete,"""CID6468528""",Bike,Madipur,Pulbangash,DRIVER_ASSIGNED,2024-02-13 10:31:51,,,,,,,,,
"""CNR7782378""",Incomplete,"""CID6468528""",Bike,Madipur,Pulbangash,RIDE_STARTED,2024-02-13 10:31:51,,,,,,,,,
"""CNR7782378""",Incomplete,"""CID6468528""",Bike,Madipur,Pulbangash,RIDE_INCOMPLETE,2024-02-13 10:43:17,1.7,,,,,,,1.0,Customer Demand
"""CNR9018303""",Incomplete,"""CID7491203""",Go Sedan,Ardee City,Netaji Subhash Place,BOOKING_CREATED,2024-06-13 07:27:54,,,,,,,,,
"""CNR9018303""",Incomplete,"""CID7491203""",Go Sedan,Ardee City,Netaji Subhash Place,DRIVER_ASSIGNED,2024-06-13 07:34:48,,,,,,,,,
"""CNR9018303""",Incomplete,"""CID7491203""",Go Sedan,Ardee City,Netaji Subhash Place,RIDE_STARTED,2024-06-13 07:34:48,,,,,,,,,
"""CNR9018303""",Incomplete,"""CID7491203""",Go Sedan,Ardee City,Netaji Subhash Place,RIDE_INCOMPLETE,2024-06-13 07:48:19,15.14,,,,,,,1.0,Other Issue
"""CNR7249634""",Incomplete,"""CID4033734""",Auto,Jasola,Saket,BOOKING_CREATED,2024-10-11 20:54:52,,,,,,,,,
"""CNR7249634""",Incomplete,"""CID4033734""",Auto,Jasola,Saket,DRIVER_ASSIGNED,2024-10-11 21:04:16,,,,,,,,,
"""CNR7249634""",Incomplete,"""CID4033734""",Auto,Jasola,Saket,RIDE_STARTED,2024-10-11 21:04:16,,,,,,,,,
"""CNR7249634""",Incomplete,"""CID4033734""",Auto,Jasola,Saket,RIDE_INCOMPLETE,2024-10-11 21:08:19,11.45,,,,,,,1.0,Vehicle Breakdown
"""CNR9588703""",Incomplete,"""CID3380963""",Go Mini,South Extension,Rohini,BOOKING_CREATED,2024-10-16 02:37:04,,,,,,,,,
"""CNR9588703""",Incomplete,"""CID3380963""",Go Mini,South Extension,Rohini,DRIVER_ASSIGNED,2024-10-16 02:41:22,,,,,,,,,
"""CNR9588703""",Incomplete,"""CID3380963""",Go Mini,South Extension,Rohini,RIDE_STARTED,2024-10-16 02:41:22,,,,,,,,,
"""CNR9588703""",Incomplete,"""CID3380963""",Go Mini,South Extension,Rohini,RIDE_INCOMPLETE,2024-10-16 03:04:04,17.66,,,,,,,1.0,Other Issue
"""CNR2505933""",Incomplete,"""CID9270655""",Premier Sedan,Laxmi Nagar,Badarpur,BOOKING_CREATED,2024-11-29 20:11:51,,,,,,,,,
"""CNR2505933""",Incomplete,"""CID9270655""",Premier Sedan,Laxmi Nagar,Badarpur,DRIVER_ASSIGNED,2024-11-29 20:21:33,,,,,,,,,
"""CNR2505933""",Incomplete,"""CID9270655""",Premier Sedan,Laxmi Nagar,Badarpur,RIDE_STARTED,2024-11-29 20:21:33,,,,,,,,,
"""CNR2505933""",Incomplete,"""CID9270655""",Premier Sedan,Laxmi Nagar,Badarpur,RIDE_INCOMPLETE,2024-11-29 20:39:18,9.78,,,,,,,1.0,Customer Demand
"""CNR6716033""",Incomplete,"""CID3474797""",Go Mini,Vaishali,Paharganj,BOOKING_CREATED,2024-04-04 08:27:23,,,,,,,,,
"""CNR6716033""",Incomplete,"""CID3474797""",Go Mini,Vaishali,Paharganj,DRIVER_ASSIGNED,2024-04-04 08:35:41,,,,,,,,,
"""CNR6716033""",Incomplete,"""CID3474797""",Go Mini,Vaishali,Paharganj,RIDE_STARTED,2024-04-04 08:35:41,,,,,,,,,
"""CNR6716033""",Incomplete,"""CID3474797""",Go Mini,Vaishali,Paharganj,RIDE_INCOMPLETE,2024-04-04 08:43:54,9.76,,,,,,,1.0,Other Issue
"""CNR6693939""",Incomplete,"""CID3653631""",eBike,Ghaziabad,Jhilmil,BOOKING_CREATED,2024-06-17 14:07:04,,,,,,,,,
"""CNR6693939""",Incomplete,"""CID3653631""",eBike,Ghaziabad,Jhilmil,DRIVER_ASSIGNED,2024-06-17 14:13:22,,,,,,,,,
"""CNR6693939""",Incomplete,"""CID3653631""",eBike,Ghaziabad,Jhilmil,RIDE_STARTED,2024-06-17 14:13:22,,,,,,,,,
"""CNR6693939""",Incomplete,"""CID3653631""",eBike,Ghaziabad,Jhilmil,RIDE_INCOMPLETE,2024-06-17 14:16:25,8.12,,,,,,,1.0,Vehicle Breakdown
"""CNR1500385""",Incomplete,"""CID8969471""",Bike,Shivaji Park,Madipur,BOOKING_CREATED,2024-12-15 16:23:49,,,,,,,,,
"""CNR1500385""",Incomplete,"""CID8969471""",Bike,Shivaji Park,Madipur,DRIVER_ASSIGNED,2024-12-15 16:28:01,,,,,,,,,
"""CNR1500385""",Incomplete,"""CID8969471""",Bike,Shivaji Park,Madipur,RIDE_STARTED,2024-12-15 16:28:01,,,,,,,,,
"""CNR1500385""",Incomplete,"""CID8969471""",Bike,Shivaji Park,Madipur,RIDE_INCOMPLETE,2024-12-15 16:36:07,1.39,,,,,,,1.0,Other Issue
"""CNR8795099""",Incomplete,"""CID1649708""",Go Sedan,Cyber Hub,Khandsa,BOOKING_CREATED,2024-05-25 13:32:13,,,,,,,,,
"""CNR8795099""",Incomplete,"""CID1649708""",Go Sedan,Cyber Hub,Khandsa,DRIVER_ASSIGNED,2024-05-25 13:35:13,,,,,,,,,
"""CNR8795099""",Incomplete,"""CID1649708""",Go Sedan,Cyber Hub,Khandsa,RIDE_STARTED,2024-05-25 13:35:13,,,,,,,,,
"""CNR8795099""",Incomplete,"""CID1649708""",Go Sedan,Cyber Hub,Khandsa,RIDE_INCOMPLETE,2024-05-25 13:50:25,13.57,,,,,,,1.0,Customer Demand
"""CNR7306183""",Incomplete,"""CID7394762""",Bike,Saket A Block,India Gate,BOOKING_CREATED,2024-10-25 15:09:10,,,,,,,,,
"""CNR7306183""",Incomplete,"""CID7394762""",Bike,Saket A Block,India Gate,DRIVER_ASSIGNED,2024-10-25 15:18:16,,,,,,,,,
"""CNR7306183""",Incomplete,"""CID7394762""",Bike,Saket A Block,India Gate,RIDE_STARTED,2024-10-25 15:18:16,,,,,,,,,
"""CNR7306183""",Incomplete,"""CID7394762""",Bike,Saket A Block,India Gate,RIDE_INCOMPLETE,2024-10-25 15:20:44,15.52,,,,,,,1.0,Vehicle Breakdown
"""CNR3472430""",Incomplete,"""CID6108008""",Go Mini,Green Park,Jor Bagh,BOOKING_CREATED,2024-12-06 19:47:23,,,,,,,,,
"""CNR3472430""",Incomplete,"""CID6108008""",Go Mini,Green Park,Jor Bagh,DRIVER_ASSIGNED,2024-12-06 19:54:17,,,,,,,,,
"""CNR3472430""",Incomplete,"""CID6108008""",Go Mini,Green Park,Jor Bagh,RIDE_STARTED,2024-12-06 19:54:17,,,,,,,,,
"""CNR3472430""",Incomplete,"""CID6108008""",Go Mini,Green Park,Jor Bagh,RIDE_INCOMPLETE,2024-12-06 20:18:35,14.83,,,,,,,1.0,Vehicle Breakdown
"""CNR3584141""",Incomplete,"""CID9447319""",eBike,Pataudi Chowk,Okhla,BOOKING_CREATED,2024-08-11 16:50:59,,,,,,,,,
"""CNR3584141""",Incomplete,"""CID9447319""",eBike,Pataudi Chowk,Okhla,DRIVER_ASSIGNED,2024-08-11 16:54:05,,,,,,,,,
"""CNR3584141""",Incomplete,"""CID9447319""",eBike,Pataudi Chowk,Okhla,RIDE_STARTED,2024-08-11 16:54:05,,,,,,,,,
"""CNR3584141""",Incomplete,"""CID9447319""",eBike,Pataudi Chowk,Okhla,RIDE_INCOMPLETE,2024-08-11 16:58:29,19.97,,,,,,,1.0,Vehicle Breakdown
"""CNR2631295""",Incomplete,"""CID6745148""",Go Sedan,Munirka,Rohini,BOOKING_CREATED,2024-11-16 18:00:57,,,,,,,,,
