Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Event Type,Event Time,Ride Distance,Booking Value,Payment Method,Driver Ratings,Customer Rating,Cancelled by,Cancellation Reason,Incomplete Rides,Incomplete Rides Reason
"""CNR4926336""",Cancelled by Customer,"""CID6595957""",Premier Sedan,Pragati Maidan,Golf Course Road,DRIVER_ASSIGNED,2024-02-12 08:45:32,,,,,,,,,
"""CNR4926336""",Cancelled by Customer,"""CID6595957""",Premier Sedan,Pragati Maidan,Golf Course Road,RIDE_CANCELLED_BY_CUSTOMER,2024-02-12 08:59:49,,,,,,Customer,AC is not working,,
"""CNR6240610""",Cancelled by Customer,"""CID3978559""",Auto,Bhikaji Cama Place,Sikanderpur,BOOKING_CREATED,2024-04-18 18:44:55,,,,,,,,,
"""CNR6240610""",Cancelled by Customer,"""CID3978559""",Auto,Bhikaji Cama Place,Sikanderpur,DRIVER_ASSIGNED,2024-04-18 19:02:13,,,,,,,,,
"""CNR6240610""",Cancelled by Customer,"""CID3978559""",Auto,Bhikaji Cama Place,Sikanderpur,RIDE_CANCELLED_BY_CUSTOMER,2024-04-18 19:08:54,,,,,,Customer,Driver asked to cancel,,
"""CNR5323811""",Cancelled by Customer,"""CID9909325""",Go Mini,Rajiv Chowk,Karkarduma,BOOKING_CREATED,2024-06-15 08:52:24,,,,,,,,,
"""CNR5323811""",Cancelled by Customer,"""CID9909325""",Go Mini,Rajiv Chowk,Karkarduma,DRIVER_ASSIGNED,2024-06-15 09:11:24,,,,,,,,,
"""CNR5323811""",Cancelled by Customer,"""CID9909325""",Go Mini,Rajiv Chowk,Karkarduma,RIDE_CANCELLED_BY_CUSTOMER,2024-06-15 09:15:26,,,,,,Customer,Driver asked to cancel,,
"""CNR5565530""",Cancelled by Customer,"""CID5418506""",Premier Sedan,Anand Vihar ISBT,Nehru Place,BOOKING_CREATED,2024-11-16 09:47:51,,,,,,,,,
"""CNR5565530""",Cancelled by Customer,"""CID5418506""",Premier Sedan,Anand Vihar ISBT,Nehru Place,DRIVER_ASSIGNED,2024-11-16 09:58:27,,,,,,,,,
"""CNR5565530""",Cancelled by Customer,"""CID5418506""",Premier Sedan,Anand Vihar ISBT,Nehru Place,RIDE_CANCELLED_BY_CUSTOMER,2024-11-16 10:08:07,,,,,,Customer,Driver asked to cancel,,
"""CNR1411679""",Cancelled by Customer,"""CID7837964""",Go Mini,Preet Vihar,DLF Phase 3,BOOKING_CREATED,2024-12-06 18:28:22,,,,,,,,,
"""CNR1411679""",Cancelled by Customer,"""CID7837964""",Go Mini,Preet Vihar,DLF Phase 3,DRIVER_ASSIGNED,2024-12-06 18:33:52,,,,,,,,,
"""CNR1411679""",Cancelled by Customer,"""CID7837964""",Go Mini,Preet Vihar,DLF Phase 3,RIDE_CANCELLED_BY_CUSTOMER,2024-12-06 18:45:31,,,,,,Customer,AC is not working,,
"""CNR9753987""",Cancelled by Customer,"""CID7970294""",eBike,Ardee City,Uttam Nagar,BOOKING_CREATED,2024-09-06 09:18:12,,,,,,,,,
"""CNR9753987""",Cancelled by Customer,"""CID7970294""",eBike,Ardee City,Uttam Nagar,DRIVER_ASSIGNED,2024-09-06 09:27:36,,,,,,,,,
"""CNR9753987""",Cancelled by Customer,"""CID7970294""",eBike,Ardee City,Uttam Nagar,RIDE_CANCELLED_BY_CUSTOMER,2024-09-06 09:39:58,,,,,,Customer,Driver asked to cancel,,
"""CNR7147386""",Cancelled by Customer,"""CID6117110""",Uber XL,Saket,Uttam Nagar,BOOKING_CREATED,2024-09-16 06:40:46,,,,,,,,,
"""CNR7147386""",Cancelled by Customer,"""CID6117110""",Uber XL,Saket,Uttam Nagar,DRIVER_ASSIGNED,2024-09-16 06:54:52,,,,,,,,,
"""CNR7147386""",Cancelled by Customer,"""CID6117110""",Uber XL,Saket,Uttam Nagar,RIDE_CANCELLED_BY_CUSTOMER,2024-09-16 07:01:21,,,,,,Customer,Driver asked to cancel,,
"""CNR8838209""",Cancelled by Customer,"""CID5427322""",Auto,New Colony,Anand Vihar,BOOKING_CREATED,2024-03-28 21:09:00,,,,,,,,,
"""CNR8838209""",Cancelled by Customer,"""CID5427322""",Auto,New Colony,Anand Vihar,DRIVER_ASSIGNED,2024-03-28 21:28:42,,,,,,,,,
"""CNR8838209""",Cancelled by Customer,"""CID5427322""",Auto,New Colony,Anand Vihar,RIDE_CANCELLED_BY_CUSTOMER,2024-03-28 21:38:33,,,,,,Customer,Driver asked to cancel,,
"""CNR5570291""",Cancelled by Customer,"""CID3410975""",Premier Sedan,Gurgaon Railway Station,Noida Sector 18,BOOKING_CREATED,2024-04-27 04:05:37,,,,,,,,,
"""CNR5570291""",Cancelled by Customer,"""CID3410975""",Premier Sedan,Gurgaon Railway Station,Noida Sector 18,DRIVER_ASSIGNED,2024-04-27 04:19:43,,,,,,,,,
"""CNR5570291""",Cancelled by Customer,"""CID3410975""",Premier Sedan,Gurgaon Railway Station,Noida Sector 18,RIDE_CANCELLED_BY_CUSTOMER,2024-04-27 04:22:46,,,,,,Customer,Wrong Address,,
"""CNR5794138""",Cancelled by Customer,"""CID5368329""",Bike,IMT Manesar,Gurgaon Sector 56,BOOKING_CREATED,2024-06-10 19:22:08,,,,,,,,,
"""CNR5794138""",Cancelled by Customer,"""CID5368329""",Bike,IMT Manesar,Gurgaon Sector 56,DRIVER_ASSIGNED,2024-06-10 19:27:08,,,,,,,,,
"""CNR5794138""",Cancelled by Customer,"""CID5368329""",Bike,IMT Manesar,Gurgaon Sector 56,RIDE_CANCELLED_BY_CUSTOMER,2024-06-10 19:28:30,,,,,,Customer,Change of plans,,
"""CNR7367723""",Cancelled by Customer,"""CID1026663""",Go Sedan,Peeragarhi,Okhla,BOOKING_CREATED,2024-04-27 09:58:48,,,,,,,,,
"""CNR7367723""",Cancelled by Customer,"""CID1026663""",Go Sedan,Peeragarhi,Okhla,DRIVER_ASSIGNED,2024-04-27 10:13:06,,,,,,,,,
"""CNR7367723""",Cancelled by Customer,"""CID1026663""",Go Sedan,Peeragarhi,Okhla,RIDE_CANCELLED_BY_CUSTOMER,2024-04-27 10:22:43,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR9238118""",Cancelled by Customer,"""CID9401907""",Auto,Kadarpur,Noida Sector 18,BOOKING_CREATED,2024-09-09 20:24:29,,,,,,,,,
"""CNR9238118""",Cancelled by Customer,"""CID9401907""",Auto,Kadarpur,Noida Sector 18,DRIVER_ASSIGNED,2024-09-09 20:34:29,,,,,,,,,
"""CNR9238118""",Cancelled by Customer,"""CID9401907""",Auto,Kadarpur,Noida Sector 18,RIDE_CANCELLED_BY_CUSTOMER,2024-09-09 20:46:41,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR6161755""",Cancelled by Customer,"""CID6534679""",Bike,Jahangirpuri,Connaught Place,BOOKING_CREATED,2024-09-03 22:31:03,,,,,,,,,
"""CNR6161755""",Cancelled by Customer,"""CID6534679""",Bike,Jahangirpuri,Connaught Place,DRIVER_ASSIGNED,2024-09-03 22:48:39,,,,,,,,,
"""CNR6161755""",Cancelled by Customer,"""CID6534679""",Bike,Jahangirpuri,Connaught Place,RIDE_CANCELLED_BY_CUSTOMER,2024-09-03 22:50:43,,,,,,Customer,Wrong Address,,
"""CNR3792324""",Cancelled by Customer,"""CID8444638""",Go Mini,Ambience Mall,Hero Honda Chowk,BOOKING_CREATED,2024-08-28 18:43:57,,,,,,,,,
"""CNR3792324""",Cancelled by Customer,"""CID8444638""",Go Mini,Ambience Mall,Hero Honda Chowk,DRIVER_ASSIGNED,2024-08-28 19:03:33,,,,,,,,,
"""CNR3792324""",Cancelled by Customer,"""CID8444638""",Go Mini,Ambience Mall,Hero Honda Chowk,RIDE_CANCELLED_BY_CUSTOMER,2024-08-28 19:11:46,,,,,,Customer,AC is not working,,
"""CNR5217075""",Cancelled by Customer,"""CID4257837""",Auto,Nirman Vihar,Maidan Garhi,BOOKING_CREATED,2024-09-11 18:54:36,,,,,,,,,
"""CNR5217075""",Cancelled by Customer,"""CID4257837""",Auto,Nirman Vihar,Maidan Garhi,DRIVER_ASSIGNED,2024-09-11 19:07:36,,,,,,,,,
"""CNR5217075""",Cancelled by Customer,"""CID4257837""",Auto,Nirman Vihar,Maidan Garhi,RIDE_CANCELLED_BY_CUSTOMER,2024-09-11 19:16:35,,,,,,Customer,Driver asked to cancel,,
"""CNR3073365""",Cancelled by Customer,"""CID6715450""",eBike,Dwarka Mor,Chanakyapuri,BOOKING_CREATED,2024-07-28 07:29:41,,,,,,,,,
"""CNR3073365""",Cancelled by Customer,"""CID6715450""",eBike,Dwarka Mor,Chanakyapuri,DRIVER_ASSIGNED,2024-07-28 07:48:17,,,,,,,,,
"""CNR3073365""",Cancelled by Customer,"""CID6715450""",eBike,Dwarka Mor,Chanakyapuri,RIDE_CANCELLED_BY_CUSTOMER,2024-07-28 07:52:24,,,,,,Customer,Driver asked to cancel,,
"""CNR1808462""",Cancelled by Customer,"""CID1146491""",Premier Sedan,Khandsa,Sikanderpur,BOOKING_CREATED,2024-09-23 12:52:10,,,,,,,,,
"""CNR1808462""",Cancelled by Customer,"""CID1146491""",Premier Sedan,Khandsa,Sikanderpur,DRIVER_ASSIGNED,2024-09-23 13:05:04,,,,,,,,,
"""CNR1808462""",Cancelled by Customer,"""CID1146491""",Premier Sedan,Khandsa,Sikanderpur,RIDE_CANCELLED_BY_CUSTOMER,2024-09-23 13:10:06,,,,,,Customer,Driver asked to cancel,,
"""CNR3792274""",Cancelled by Customer,"""CID5547185""",Go Mini,Panipat,Arjangarh,BOOKING_CREATED,2024-09-02 10:20:15,,,,,,,,,
"""CNR3792274""",Cancelled by Customer,"""CID5547185""",Go Mini,Panipat,Arjangarh,DRIVER_ASSIGNED,2024-09-02 10:34:39,,,,,,,,,
"""CNR3792274""",Cancelled by Customer,"""CID5547185""",Go Mini,Panipat,Arjangarh,RIDE_CANCELLED_BY_CUSTOMER,2024-09-02 10:49:17,,,,,,Customer,Change of plans,,
"""CNR3524426""",Cancelled by Customer,"""CID9519002""",Auto,Paharganj,Central Secretariat,BOOKING_CREATED,2024-08-05 13:38:03,,,,,,,,,
"""CNR3524426""",Cancelled by Customer,"""CID9519002""",Auto,Paharganj,Central Secretariat,DRIVER_ASSIGNED,2024-08-05 13:48:21,,,,,,,,,
"""CNR3524426""",Cancelled by Customer,"""CID9519002""",Auto,Paharganj,Central Secretariat,RIDE_CANCELLED_BY_CUSTOMER,2024-08-05 13:50:46,,,,,,Customer,Change of plans,,
"""CNR9810760""",Cancelled by Customer,"""CID7120885""",Go Sedan,Meerut,Vaishali,BOOKING_CREATED,2024-08-28 07:13:53,,,,,,,,,
"""CNR9810760""",Cancelled by Customer,"""CID7120885""",Go Sedan,Meerut,Vaishali,DRIVER_ASSIGNED,2024-08-28 07:22:11,,,,,,,,,
"""CNR9810760""",Cancelled by Customer,"""CID7120885""",Go Sedan,Meerut,Vaishali,RIDE_CANCELLED_BY_CUSTOMER,2024-08-28 07:30:11,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR9740443""",Cancelled by Customer,"""CID8512178""",Go Mini,Inderlok,Bhiwadi,BOOKING_CREATED,2024-09-10 14:36:13,,,,,,,,,
"""CNR9740443""",Cancelled by Customer,"""CID8512178""",Go Mini,Inderlok,Bhiwadi,DRIVER_ASSIGNED,2024-09-10 14:55:49,,,,,,,,,
"""CNR9740443""",Cancelled by Customer,"""CID8512178""",Go Mini,Inderlok,Bhiwadi,RIDE_CANCELLED_BY_CUSTOMER,2024-09-10 15:00:06,,,,,,Customer,AC is not working,,
"""CNR3319548""",Cancelled by Customer,"""CID5606835""",Auto,Raj Nagar Extension,Ramesh Nagar,BOOKING_CREATED,2024-01-06 22:46:20,,,,,,,,,
"""CNR3319548""",Cancelled by Customer,"""CID5606835""",Auto,Raj Nagar Extension,Ramesh Nagar,DRIVER_ASSIGNED,2024-01-06 22:56:38,,,,,,,,,
"""CNR3319548""",Cancelled by Customer,"""CID5606835""",Auto,Raj Nagar Extension,Ramesh Nagar,RIDE_CANCELLED_BY_CUSTOMER,2024-01-06 23:08:42,,,,,,Customer,Wrong Address,,
"""CNR2128549""",Cancelled by Customer,"""CID5692104""",Go Sedan,Akshardham,Munirka,BOOKING_CREATED,2024-07-26 12:42:05,,,,,,,,,
"""CNR2128549""",Cancelled by Customer,"""CID5692104""",Go Sedan,Akshardham,Munirka,DRIVER_ASSIGNED,2024-07-26 12:58:17,,,,,,,,,
"""CNR2128549""",Cancelled by Customer,"""CID5692104""",Go Sedan,Akshardham,Munirka,RIDE_CANCELLED_BY_CUSTOMER,2024-07-26 13:03:50,,,,,,Customer,AC is not working,,
"""CNR2602814""",Cancelled by Customer,"""CID1262343""",Auto,Bhiwadi,Rajiv Chowk,BOOKING_CREATED,2024-08-11 05:10:56,,,,,,,,,
"""CNR2602814""",Cancelled by Customer,"""CID1262343""",Auto,Bhiwadi,Rajiv Chowk,DRIVER_ASSIGNED,2024-08-11 05:16:32,,,,,,,,,
"""CNR2602814""",Cancelled by Customer,"""CID1262343""",Auto,Bhiwadi,Rajiv Chowk,RIDE_CANCELLED_BY_CUSTOMER,2024-08-11 05:25:18,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR2419004""",Cancelled by Customer,"""CID2579408""",Go Mini,Greater Noida,Chirag Delhi,BOOKING_CREATED,2024-01-15 14:38:50,,,,,,,,,
"""CNR2419004""",Cancelled by Customer,"""CID2579408""",Go Mini,Greater Noida,Chirag Delhi,DRIVER_ASSIGNED,2024-01-15 14:44:44,,,,,,,,,
"""CNR2419004""",Cancelled by Customer,"""CID2579408""",Go Mini,Greater Noida,Chirag Delhi,RIDE_CANCELLED_BY_CUSTOMER,2024-01-15 14:47:09,,,,,,Customer,Driver asked to cancel,,
"""CNR2075425""",Cancelled by Customer,"""CID8086242""",Auto,Gwal Pahari,Golf Course Road,BOOKING_CREATED,2024-09-14 19:18:23,,,,,,,,,
"""CNR2075425""",Cancelled by Customer,"""CID8086242""",Auto,Gwal Pahari,Golf Course Road,DRIVER_ASSIGNED,2024-09-14 19:35:29,,,,,,,,,
"""CNR2075425""",Cancelled by Customer,"""CID8086242""",Auto,Gwal Pahari,Golf Course Road,RIDE_CANCELLED_BY_CUSTOMER,2024-09-14 19:41:05,,,,,,Customer,Change of plans,,
"""CNR1826266""",Cancelled by Customer,"""CID7526920""",Auto,Maidan Garhi,MG Road,BOOKING_CREATED,2024-07-04 10:36:41,,,,,,,,,
"""CNR1826266""",Cancelled by Customer,"""CID7526920""",Auto,Maidan Garhi,MG Road,DRIVER_ASSIGNED,2024-07-04 10:46:47,,,,,,,,,
"""CNR1826266""",Cancelled by Customer,"""CID7526920""",Auto,Maidan Garhi,MG Road,RIDE_CANCELLED_BY_CUSTOMER,2024-07-04 10:57:22,,,,,,Customer,Wrong Address,,
"""CNR9126201""",Cancelled by Customer,"""CID6750325""",Auto,Vaishali,Pitampura,BOOKING_CREATED,2024-07-29 07:30:28,,,,,,,,,
"""CNR9126201""",Cancelled by Customer,"""CID6750325""",Auto,Vaishali,Pitampura,DRIVER_ASSIGNED,2024-07-29 07:46:04,,,,,,,,,
"""CNR9126201""",Cancelled by Customer,"""CID6750325""",Auto,Vaishali,Pitampura,RIDE_CANCELLED_BY_CUSTOMER,2024-07-29 08:00:00,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR4330121""",Cancelled by Customer,"""CID8002162""",Auto,Delhi Gate,Rithala,BOOKING_CREATED,2024-01-28 00:03:07,,,,,,,,,
"""CNR4330121""",Cancelled by Customer,"""CID8002162""",Auto,Delhi Gate,Rithala,DRIVER_ASSIGNED,2024-01-28 00:22:49,,,,,,,,,
"""CNR4330121""",Cancelled by Customer,"""CID8002162""",Auto,Delhi Gate,Rithala,RIDE_CANCELLED_BY_CUSTOMER,2024-01-28 00:31:05,,,,,,Customer,Wrong Address,,
"""CNR1944069""",Cancelled by Customer,"""CID6798784""",Go Mini,Bhikaji Cama Place,Preet Vihar,BOOKING_CREATED,2024-11-22 14:20:26,,,,,,,,,
"""CNR1944069""",Cancelled by Customer,"""CID6798784""",Go Mini,Bhikaji Cama Place,Preet Vihar,DRIVER_ASSIGNED,2024-11-22 14:37:14,,,,,,,,,
"""CNR1944069""",Cancelled by Customer,"""CID6798784""",Go Mini,Bhikaji Cama Place,Preet Vihar,RIDE_CANCELLED_BY_CUSTOMER,2024-11-22 14:46:54,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR4043747""",Cancelled by Customer,"""CID3880895""",Auto,Vaishali,Noida Sector 62,BOOKING_CREATED,2024-10-23 20:49:23,,,,,,,,,
"""CNR4043747""",Cancelled by Customer,"""CID3880895""",Auto,Vaishali,Noida Sector 62,DRIVER_ASSIGNED,2024-10-23 21:07:59,,,,,,,,,
"""CNR4043747""",Cancelled by Customer,"""CID3880895""",Auto,Vaishali,Noida Sector 62,RIDE_CANCELLED_BY_CUSTOMER,2024-10-23 21:19:42,,,,,,Customer,Wrong Address,,
"""CNR8589791""",Cancelled by Customer,"""CID9827442""",eBike,India Gate,Kadarpur,BOOKING_CREATED,2024-12-11 09:53:05,,,,,,,,,
"""CNR8589791""",Cancelled by Customer,"""CID9827442""",eBike,India Gate,Kadarpur,DRIVER_ASSIGNED,2024-12-11 10:02:29,,,,,,,,,
"""CNR8589791""",Cancelled by Customer,"""CID9827442""",eBike,India Gate,Kadarpur,RIDE_CANCELLED_BY_CUSTOMER,2024-12-11 10:08:22,,,,,,Customer,Driver asked to cancel,,
"""CNR6464112""",Cancelled by Customer,"""CID2358909""",Uber XL,Vatika Chowk,Kadarpur,BOOKING_CREATED,2024-02-18 13:48:56,,,,,,,,,
"""CNR6464112""",Cancelled by Customer,"""CID2358909""",Uber XL,Vatika Chowk,Kadarpur,DRIVER_ASSIGNED,2024-02-18 13:59:32,,,,,,,,,
"""CNR6464112""",Cancelled by Customer,"""CID2358909""",Uber XL,Vatika Chowk,Kadarpur,RIDE_CANCELLED_BY_CUSTOMER,2024-02-18 14:10:17,,,,,,Customer,Change of plans,,
"""CNR2713796""",Cancelled by Customer,"""CID5854746""",Go Mini,Shastri Park,Shivaji Park,BOOKING_CREATED,2024-12-08 07:46:23,,,,,,,,,
"""CNR2713796""",Cancelled by Customer,"""CID5854746""",Go Mini,Shastri Park,Shivaji Park,DRIVER_ASSIGNED,2024-12-08 07:58:41,,,,,,,,,
"""CNR2713796""",Cancelled by Customer,"""CID5854746""",Go Mini,Shastri Park,Shivaji Park,RIDE_CANCELLED_BY_CUSTOMER,2024-12-08 08:11:38,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR9573882""",Cancelled by Customer,"""CID6927073""",Bike,South Extension,Central Secretariat,BOOKING_CREATED,2024-06-08 10:55:19,,,,,,,,,
"""CNR9573882""",Cancelled by Customer,"""CID6927073""",Bike,South Extension,Central Secretariat,DRIVER_ASSIGNED,2024-06-08 11:04:13,,,,,,,,,
"""CNR9573882""",Cancelled by Customer,"""CID6927073""",Bike,South Extension,Central Secretariat,RIDE_CANCELLED_BY_CUSTOMER,2024-06-08 11:12:21,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR4696693""",Cancelled by Customer,"""CID4712446""",Auto,Green Park,Sikanderpur,BOOKING_CREATED,2024-06-09 21:02:06,,,,,,,,,
"""CNR4696693""",Cancelled by Customer,"""CID4712446""",Auto,Green Park,Sikanderpur,DRIVER_ASSIGNED,2024-06-09 21:21:30,,,,,,,,,
"""CNR4696693""",Cancelled by Customer,"""CID4712446""",Auto,Green Park,Sikanderpur,RIDE_CANCELLED_BY_CUSTOMER,2024-06-09 21:25:30,,,,,,Customer,Wrong Address,,
"""CNR9603232""",Cancelled by Customer,"""CID3865186""",Bike,Vatika Chowk,Moolchand,BOOKING_CREATED,2024-02-01 18:51:04,,,,,,,,,
"""CNR9603232""",Cancelled by Customer,"""CID3865186""",Bike,Vatika Chowk,Moolchand,DRIVER_ASSIGNED,2024-02-01 18:57:04,,,,,,,,,
"""CNR9603232""",Cancelled by Customer,"""CID3865186""",Bike,Vatika Chowk,Moolchand,RIDE_CANCELLED_BY_CUSTOMER,2024-02-01 19:03:52,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR6266361""",Cancelled by Customer,"""CID6669933""",Go Sedan,Govindpuri,Kalkaji,BOOKING_CREATED,2024-11-06 20:18:02,,,,,,,,,
"""CNR6266361""",Cancelled by Customer,"""CID6669933""",Go Sedan,Govindpuri,Kalkaji,DRIVER_ASSIGNED,2024-11-06 20:36:14,,,,,,,,,
"""CNR6266361""",Cancelled by Customer,"""CID6669933""",Go Sedan,Govindpuri,Kalkaji,RIDE_CANCELLED_BY_CUSTOMER,2024-11-06 20:48:30,,,,,,Customer,Change of plans,,
"""CNR8945615""",Cancelled by Customer,"""CID8226953""",Bike,Gwal Pahari,Sarojini Nagar,BOOKING_CREATED,2024-10-12 08:12:58,,,,,,,,,
"""CNR8945615""",Cancelled by Customer,"""CID8226953""",Bike,Gwal Pahari,Sarojini Nagar,DRIVER_ASSIGNED,2024-10-12 08:22:22,,,,,,,,,
"""CNR8945615""",Cancelled by Customer,"""CID8226953""",Bike,Gwal Pahari,Sarojini Nagar,RIDE_CANCELLED_BY_CUSTOMER,2024-10-12 08:24:00,,,,,,Customer,Driver asked to cancel,,
"""CNR2261188""",Cancelled by Customer,"""CID4738203""",Premier Sedan,Noida Extension,Gurgaon Railway Station,BOOKING_CREATED,2024-10-19 13:06:49,,,,,,,,,
"""CNR2261188""",Cancelled by Customer,"""CID4738203""",Premier Sedan,Noida Extension,Gurgaon Railway Station,DRIVER_ASSIGNED,2024-10-19 13:24:49,,,,,,,,,
"""CNR2261188""",Cancelled by Customer,"""CID4738203""",Premier Sedan,Noida Extension,Gurgaon Railway Station,RIDE_CANCELLED_BY_CUSTOMER,2024-10-19 13:25:36,,,,,,Customer,AC is not working,,
"""CNR9977530""",Cancelled by Customer,"""CID1532515""",Bike,Golf Course Road,Old Gurgaon,BOOKING_CREATED,2024-09-27 04:21:56,,,,,,,,,
"""CNR9977530""",Cancelled by Customer,"""CID1532515""",Bike,Golf Course Road,Old Gurgaon,DRIVER_ASSIGNED,2024-09-27 04:37:26,,,,,,,,,
"""CNR9977530""",Cancelled by Customer,"""CID1532515""",Bike,Golf Course Road,Old Gurgaon,RIDE_CANCELLED_BY_CUSTOMER,2024-09-27 04:38:54,,,,,,Customer,Driver asked to cancel,,
"""CNR7822638""",Cancelled by Customer,"""CID8716442""",Auto,Punjabi Bagh,Vishwavidyalaya,BOOKING_CREATED,2024-08-29 18:57:20,,,,,,,,,
"""CNR7822638""",Cancelled by Customer,"""CID8716442""",Auto,Punjabi Bagh,Vishwavidyalaya,DRIVER_ASSIGNED,2024-08-29 19:15:32,,,,,,,,,
"""CNR7822638""",Cancelled by Customer,"""CID8716442""",Auto,Punjabi Bagh,Vishwavidyalaya,RIDE_CANCELLED_BY_CUSTOMER,2024-08-29 19:29:22,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR7496179""",Cancelled by Customer,"""CID1684795""",Premier Sedan,Samaypur Badli,Jasola,BOOKING_CREATED,2024-08-21 04:58:12,,,,,,,,,
"""CNR7496179""",Cancelled by Customer,"""CID1684795""",Premier Sedan,Samaypur Badli,Jasola,DRIVER_ASSIGNED,2024-08-21 05:10:48,,,,,,,,,
"""CNR7496179""",Cancelled by Customer,"""CID1684795""",Premier Sedan,Samaypur Badli,Jasola,RIDE_CANCELLED_BY_CUSTOMER,2024-08-21 05:22:03,,,,,,Customer,AC is not working,,
"""CNR5917354""",Cancelled by Customer,"""CID5153918""",Premier Sedan,IGNOU Road,Badshahpur,BOOKING_CREATED,2024-09-16 22:04:44,,,,,,,,,
"""CNR5917354""",Cancelled by Customer,"""CID5153918""",Premier Sedan,IGNOU Road,Badshahpur,DRIVER_ASSIGNED,2024-09-16 22:20:14,,,,,,,,,
"""CNR5917354""",Cancelled by Customer,"""CID5153918""",Premier Sedan,IGNOU Road,Badshahpur,RIDE_CANCELLED_BY_CUSTOMER,2024-09-16 22:22:58,,,,,,Customer,Driver asked to cancel,,
"""CNR5094150""",Cancelled by Customer,"""CID2711329""",Go Mini,Bhikaji Cama Place,Seelampur,BOOKING_CREATED,2024-05-22 15:51:31,,,,,,,,,
"""CNR5094150""",Cancelled by Customer,"""CID2711329""",Go Mini,Bhikaji Cama Place,Seelampur,DRIVER_ASSIGNED,2024-05-22 15:59:49,,,,,,,,,
"""CNR5094150""",Cancelled by Customer,"""CID2711329""",Go Mini,Bhikaji Cama Place,Seelampur,RIDE_CANCELLED_BY_CUSTOMER,2024-05-22 16:05:55,,,,,,Customer,Wrong Address,,
"""CNR1318725""",Cancelled by Customer,"""CID1526839""",eBike,Nehru Place,Okhla,BOOKING_CREATED,2024-03-01 12:41:13,,,,,,,,,
"""CNR1318725""",Cancelled by Customer,"""CID1526839""",eBike,Nehru Place,Okhla,DRIVER_ASSIGNED,2024-03-01 12:59:49,,,,,,,,,
"""CNR1318725""",Cancelled by Customer,"""CID1526839""",eBike,Nehru Place,Okhla,RIDE_CANCELLED_BY_CUSTOMER,2024-03-01 13:03:47,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR6878304""",Cancelled by Customer,"""CID1668855""",Premier Sedan,Saket A Block,Dilshad Garden,BOOKING_CREATED,2024-02-29 12:47:45,,,,,,,,,
"""CNR6878304""",Cancelled by Customer,"""CID1668855""",Premier Sedan,Saket A Block,Dilshad Garden,DRIVER_ASSIGNED,2024-02-29 13:03:15,,,,,,,,,
"""CNR6878304""",Cancelled by Customer,"""CID1668855""",Premier Sedan,Saket A Block,Dilshad Garden,RIDE_CANCELLED_BY_CUSTOMER,2024-02-29 13:11:32,,,,,,Customer,AC is not working,,
"""CNR5897229""",Cancelled by Customer,"""CID3484205""",Auto,ITO,Model Town,BOOKING_CREATED,2024-12-15 04:31:25,,,,,,,,,
"""CNR5897229""",Cancelled by Customer,"""CID3484205""",Auto,ITO,Model Town,DRIVER_ASSIGNED,2024-12-15 04:48:37,,,,,,,,,
"""CNR5897229""",Cancelled by Customer,"""CID3484205""",Auto,ITO,Model Town,RIDE_CANCELLED_BY_CUSTOMER,2024-12-15 05:03:05,,,,,,Customer,Driver is not moving towards pickup location,,
"""CNR5655294""",Cancelled by Customer,"""CID2296526""",Auto,Greater Kailash,AIIMS,BOOKING_CREATED,2024-11-29 16:01:26,,,,,,,,,
"""CNR5655294""",Cancelled by Customer,"""CID2296526""",Auto,Greater Kailash,AIIMS,DRIVER_ASSIGNED,2024-11-29 16:10:32,,,,,,,,,
"""CNR5655294""",Cancelled by Customer,"""CID2296526""",Auto,Greater Kailash,AIIMS,RIDE_CANCELLED_BY_CUSTOMER,2024-11-29 16:17:03,,,,,,Customer,Wrong Address,,
"""CNR6036270""",Cancelled by Customer,"""CID6034134""",Go Sedan,Lok Kalyan Marg,Inderlok,BOOKING_CREATED,2024-11-19 18:36:16,,,,,,,,,
"""CNR6036270""",Cancelled by Customer,"""CID6034134""",Go Sedan,Lok Kalyan Marg,Inderlok,DRIVER_ASSIGNED,2024-11-19 18:46:40,,,,,,,,,
"""CNR6036270""",Cancelled by Customer,"""CID6034134""",Go Sedan,Lok Kalyan Marg,Inderlok,RIDE_CANCELLED_BY_CUSTOMER,2024-11-19 18:54:13,,,,,,Customer,Wrong Address,,
"""CNR6785676""",Cancelled by Customer,"""CID6698566""",Uber XL,Jasola,Karkarduma,BOOKING_CREATED,2024-04-10 10:40:15,,,,,,,,,
"""CNR6785676""",Cancelled by Customer,"""CID6698566""",Uber XL,Jasola,Karkarduma,DRIVER_ASSIGNED,2024-04-10 10:47:03,,,,,,,,,
