Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Event Type,Event Time,Ride Distance,Booking Value,Payment Method,Driver Ratings,Customer Rating,Cancelled by,Cancellation Reason,Incomplete Rides,Incomplete Rides Reason
"""CNR5074307""",Cancelled by Driver,"""CID8313629""",Auto,Keshav Puram,Dilshad Garden,RIDE_CANCELLED_BY_DRIVER,2024-10-08 10:10:02,,,,,,Driver,The customer was coughing/sick,,
"""CNR8839157""",Cancelled by Driver,"""CID3656608""",eBike,Maidan Garhi,Kashmere Gate,BOOKING_CREATED,2024-01-09 18:36:25,,,,,,,,,
"""CNR8839157""",Cancelled by Driver,"""CID3656608""",eBike,Maidan Garhi,Kashmere Gate,DRIVER_ASSIGNED,2024-01-09 18:41:01,,,,,,,,,
"""CNR8839157""",Cancelled by Driver,"""CID3656608""",eBike,Maidan Garhi,Kashmere Gate,RIDE_CANCELLED_BY_DRIVER,2024-01-09 18:48:28,,,,,,Driver,The customer was coughing/sick,,
"""CNR3952087""",Cancelled by Driver,"""CID4039789""",Go Sedan,Kanhaiya Nagar,Okhla,BOOKING_CREATED,2024-01-21 17:51:56,,,,,,,,,
"""CNR3952087""",Cancelled by Driver,"""CID4039789""",Go Sedan,Kanhaiya Nagar,Okhla,DRIVER_ASSIGNED,2024-01-21 17:54:56,,,,,,,,,
"""CNR3952087""",Cancelled by Driver,"""CID4039789""",Go Sedan,Kanhaiya Nagar,Okhla,RIDE_CANCELLED_BY_DRIVER,2024-01-21 17:58:54,,,,,,Driver,Customer related issue,,
"""CNR7102635""",Cancelled by Driver,"""CID5982782""",Auto,Mehrauli,Subhash Chowk,BOOKING_CREATED,2024-06-11 20:21:58,,,,,,,,,
"""CNR7102635""",Cancelled by Driver,"""CID5982782""",Auto,Mehrauli,Subhash Chowk,DRIVER_ASSIGNED,2024-06-11 20:27:40,,,,,,,,,
"""CNR7102635""",Cancelled by Driver,"""CID5982782""",Auto,Mehrauli,Subhash Chowk,RIDE_CANCELLED_BY_DRIVER,2024-06-11 20:34:34,,,,,,Driver,More than permitted people in there,,
"""CNR4872291""",Cancelled by Driver,"""CID6046994""",Premier Sedan,New Delhi Railway Station,Sikanderpur,BOOKING_CREATED,2024-11-14 05:55:21,,,,,,,,,
"""CNR4872291""",Cancelled by Driver,"""CID6046994""",Premier Sedan,New Delhi Railway Station,Sikanderpur,DRIVER_ASSIGNED,2024-11-14 06:02:21,,,,,,,,,
"""CNR4872291""",Cancelled by Driver,"""CID6046994""",Premier Sedan,New Delhi Railway Station,Sikanderpur,RIDE_CANCELLED_BY_DRIVER,2024-11-14 06:08:56,,,,,,Driver,More than permitted people in there,,
"""CNR5183808""",Cancelled by Driver,"""CID1799380""",Auto,Narsinghpur,Raj Nagar Extension,BOOKING_CREATED,2024-01-03 16:15:40,,,,,,,,,
"""CNR5183808""",Cancelled by Driver,"""CID1799380""",Auto,Narsinghpur,Raj Nagar Extension,DRIVER_ASSIGNED,2024-01-03 16:20:46,,,,,,,,,
"""CNR5183808""",Cancelled by Driver,"""CID1799380""",Auto,Narsinghpur,Raj Nagar Extension,RIDE_CANCELLED_BY_DRIVER,2024-01-03 16:29:03,,,,,,Driver,Customer related issue,,
"""CNR6457324""",Cancelled by Driver,"""CID5226814""",Go Sedan,Pitampura,Maidan Garhi,BOOKING_CREATED,2024-03-11 18:19:13,,,,,,,,,
"""CNR6457324""",Cancelled by Driver,"""CID5226814""",Go Sedan,Pitampura,Maidan Garhi,DRIVER_ASSIGNED,2024-03-11 18:26:07,,,,,,,,,
"""CNR6457324""",Cancelled by Driver,"""CID5226814""",Go Sedan,Pitampura,Maidan Garhi,RIDE_CANCELLED_BY_DRIVER,2024-03-11 18:35:20,,,,,,Driver,The customer was coughing/sick,,
"""CNR9347417""",Cancelled by Driver,"""CID5093352""",Go Sedan,GTB Nagar,Bhiwadi,BOOKING_CREATED,2024-04-03 01:23:32,,,,,,,,,
"""CNR9347417""",Cancelled by Driver,"""CID5093352""",Go Sedan,GTB Nagar,Bhiwadi,DRIVER_ASSIGNED,2024-04-03 01:31:20,,,,,,,,,
"""CNR9347417""",Cancelled by Driver,"""CID5093352""",Go Sedan,GTB Nagar,Bhiwadi,RIDE_CANCELLED_BY_DRIVER,2024-04-03 01:43:48,,,,,,Driver,Personal & Car related issues,,
"""CNR4707890""",Cancelled by Driver,"""CID2887514""",Go Sedan,Jhilmil,Hauz Rani,BOOKING_CREATED,2024-07-16 11:24:16,,,,,,,,,
"""CNR4707890""",Cancelled by Driver,"""CID2887514""",Go Sedan,Jhilmil,Hauz Rani,DRIVER_ASSIGNED,2024-07-16 11:32:46,,,,,,,,,
"""CNR4707890""",Cancelled by Driver,"""CID2887514""",Go Sedan,Jhilmil,Hauz Rani,RIDE_CANCELLED_BY_DRIVER,2024-07-16 11:39:34,,,,,,Driver,Customer related issue,,
"""CNR6594265""",Cancelled by Driver,"""CID7551344""",Auto,Ghaziabad,Lajpat Nagar,BOOKING_CREATED,2024-01-05 10:37:14,,,,,,,,,
"""CNR6594265""",Cancelled by Driver,"""CID7551344""",Auto,Ghaziabad,Lajpat Nagar,DRIVER_ASSIGNED,2024-01-05 10:42:08,,,,,,,,,
"""CNR6594265""",Cancelled by Driver,"""CID7551344""",Auto,Ghaziabad,Lajpat Nagar,RIDE_CANCELLED_BY_DRIVER,2024-01-05 10:53:39,,,,,,Driver,Customer related issue,,
"""CNR6478085""",Cancelled by Driver,"""CID2002821""",Go Mini,Azadpur,Patel Chowk,BOOKING_CREATED,2024-02-18 14:08:44,,,,,,,,,
"""CNR6478085""",Cancelled by Driver,"""CID2002821""",Go Mini,Azadpur,Patel Chowk,DRIVER_ASSIGNED,2024-02-18 14:14:56,,,,,,,,,
"""CNR6478085""",Cancelled by Driver,"""CID2002821""",Go Mini,Azadpur,Patel Chowk,RIDE_CANCELLED_BY_DRIVER,2024-02-18 14:25:00,,,,,,Driver,Customer related issue,,
"""CNR8574137""",Cancelled by Driver,"""CID8025872""",eBike,Mundka,Cyber Hub,BOOKING_CREATED,2024-01-27 14:37:21,,,,,,,,,
"""CNR8574137""",Cancelled by Driver,"""CID8025872""",eBike,Mundka,Cyber Hub,DRIVER_ASSIGNED,2024-01-27 14:45:45,,,,,,,,,
"""CNR8574137""",Cancelled by Driver,"""CID8025872""",eBike,Mundka,Cyber Hub,RIDE_CANCELLED_BY_DRIVER,2024-01-27 14:47:54,,,,,,Driver,Personal & Car related issues,,
"""CNR9664425""",Cancelled by Driver,"""CID4241592""",Premier Sedan,Pitampura,Azadpur,BOOKING_CREATED,2024-07-24 17:44:03,,,,,,,,,
"""CNR9664425""",Cancelled by Driver,"""CID4241592""",Premier Sedan,Pitampura,Azadpur,DRIVER_ASSIGNED,2024-07-24 17:47:51,,,,,,,,,
"""CNR9664425""",Cancelled by Driver,"""CID4241592""",Premier Sedan,Pitampura,Azadpur,RIDE_CANCELLED_BY_DRIVER,2024-07-24 18:01:38,,,,,,Driver,Customer related issue,,
"""CNR2585554""",Cancelled by Driver,"""CID3952853""",Auto,Arjangarh,INA Market,BOOKING_CREATED,2024-04-11 07:14:34,,,,,,,,,
"""CNR2585554""",Cancelled by Driver,"""CID3952853""",Auto,Arjangarh,INA Market,DRIVER_ASSIGNED,2024-04-11 07:18:22,,,,,,,,,
"""CNR2585554""",Cancelled by Driver,"""CID3952853""",Auto,Arjangarh,INA Market,RIDE_CANCELLED_BY_DRIVER,2024-04-11 07:28:39,,,,,,Driver,Customer related issue,,
"""CNR7136823""",Cancelled by Driver,"""CID5946519""",Bike,AIIMS,Qutub Minar,BOOKING_CREATED,2024-09-11 20:31:55,,,,,,,,,
"""CNR7136823""",Cancelled by Driver,"""CID5946519""",Bike,AIIMS,Qutub Minar,DRIVER_ASSIGNED,2024-09-11 20:42:49,,,,,,,,,
"""CNR7136823""",Cancelled by Driver,"""CID5946519""",Bike,AIIMS,Qutub Minar,RIDE_CANCELLED_BY_DRIVER,2024-09-11 20:51:44,,,,,,Driver,More than permitted people in there,,
"""CNR7705172""",Cancelled by Driver,"""CID4680741""",Bike,Bhikaji Cama Place,DLF Phase 3,BOOKING_CREATED,2024-07-29 12:06:23,,,,,,,,,
"""CNR7705172""",Cancelled by Driver,"""CID4680741""",Bike,Bhikaji Cama Place,DLF Phase 3,DRIVER_ASSIGNED,2024-07-29 12:15:47,,,,,,,,,
"""CNR7705172""",Cancelled by Driver,"""CID4680741""",Bike,Bhikaji Cama Place,DLF Phase 3,RIDE_CANCELLED_BY_DRIVER,2024-07-29 12:16:50,,,,,,Driver,Personal & Car related issues,,
"""CNR9993456""",Cancelled by Driver,"""CID6455737""",eBike,Khan Market,Sadar Bazar Gurgaon,BOOKING_CREATED,2024-07-11 21:22:03,,,,,,,,,
"""CNR9993456""",Cancelled by Driver,"""CID6455737""",eBike,Khan Market,Sadar Bazar Gurgaon,DRIVER_ASSIGNED,2024-07-11 21:27:51,,,,,,,,,
"""CNR9993456""",Cancelled by Driver,"""CID6455737""",eBike,Khan Market,Sadar Bazar Gurgaon,RIDE_CANCELLED_BY_DRIVER,2024-07-11 21:40:41,,,,,,Driver,The customer was coughing/sick,,
"""CNR8077691""",Cancelled by Driver,"""CID1803649""",Go Sedan,Welcome,Sultanpur,BOOKING_CREATED,2024-06-13 12:37:29,,,,,,,,,
"""CNR8077691""",Cancelled by Driver,"""CID1803649""",Go Sedan,Welcome,Sultanpur,DRIVER_ASSIGNED,2024-06-13 12:47:41,,,,,,,,,
"""CNR8077691""",Cancelled by Driver,"""CID1803649""",Go Sedan,Welcome,Sultanpur,RIDE_CANCELLED_BY_DRIVER,2024-06-13 12:58:44,,,,,,Driver,The customer was coughing/sick,,
"""CNR7004253""",Cancelled by Driver,"""CID8097684""",Premier Sedan,Samaypur Badli,Gwal Pahari,BOOKING_CREATED,2024-10-09 08:47:36,,,,,,,,,
"""CNR7004253""",Cancelled by Driver,"""CID8097684""",Premier Sedan,Samaypur Badli,Gwal Pahari,DRIVER_ASSIGNED,2024-10-09 08:57:12,,,,,,,,,
"""CNR7004253""",Cancelled by Driver,"""CID8097684""",Premier Sedan,Samaypur Badli,Gwal Pahari,RIDE_CANCELLED_BY_DRIVER,2024-10-09 09:09:35,,,,,,Driver,Personal & Car related issues,,
"""CNR9512371""",Cancelled by Driver,"""CID2444965""",Go Sedan,Khandsa,Uttam Nagar,BOOKING_CREATED,2024-09-08 08:55:10,,,,,,,,,
"""CNR9512371""",Cancelled by Driver,"""CID2444965""",Go Sedan,Khandsa,Uttam Nagar,DRIVER_ASSIGNED,2024-09-08 09:03:40,,,,,,,,,
"""CNR9512371""",Cancelled by Driver,"""CID2444965""",Go Sedan,Khandsa,Uttam Nagar,RIDE_CANCELLED_BY_DRIVER,2024-09-08 09:12:41,,,,,,Driver,Customer related issue,,
"""CNR7058816""",Cancelled by Driver,"""CID4387928""",Go Mini,Hero Honda Chowk,South Extension,BOOKING_CREATED,2024-01-29 10:16:23,,,,,,,,,
"""CNR7058816""",Cancelled by Driver,"""CID4387928""",Go Mini,Hero Honda Chowk,South Extension,DRIVER_ASSIGNED,2024-01-29 10:24:05,,,,,,,,,
"""CNR7058816""",Cancelled by Driver,"""CID4387928""",Go Mini,Hero Honda Chowk,South Extension,RIDE_CANCELLED_BY_DRIVER,2024-01-29 10:25:34,,,,,,Driver,Personal & Car related issues,,
"""CNR4398161""",Cancelled by Driver,"""CID1321618""",Go Mini,Aya Nagar,Kanhaiya Nagar,BOOKING_CREATED,2024-08-21 18:50:20,,,,,,,,,
"""CNR4398161""",Cancelled by Driver,"""CID1321618""",Go Mini,Aya Nagar,Kanhaiya Nagar,DRIVER_ASSIGNED,2024-08-21 18:57:38,,,,,,,,,
"""CNR4398161""",Cancelled by Driver,"""CID1321618""",Go Mini,Aya Nagar,Kanhaiya Nagar,RIDE_CANCELLED_BY_DRIVER,2024-08-21 19:06:17,,,,,,Driver,The customer was coughing/sick,,
"""CNR2972763""",Cancelled by Driver,"""CID4100766""",Go Sedan,DLF Phase 3,Noida Sector 62,BOOKING_CREATED,2024-01-01 05:52:06,,,,,,,,,
"""CNR2972763""",Cancelled by Driver,"""CID4100766""",Go Sedan,DLF Phase 3,Noida Sector 62,DRIVER_ASSIGNED,2024-01-01 05:55:30,,,,,,,,,
"""CNR2972763""",Cancelled by Driver,"""CID4100766""",Go Sedan,DLF Phase 3,Noida Sector 62,RIDE_CANCELLED_BY_DRIVER,2024-01-01 05:56:11,,,,,,Driver,The customer was coughing/sick,,
"""CNR6727118""",Cancelled by Driver,"""CID5719753""",Bike,Noida Film City,Central Secretariat,BOOKING_CREATED,2024-03-05 17:35:01,,,,,,,,,
"""CNR6727118""",Cancelled by Driver,"""CID5719753""",Bike,Noida Film City,Central Secretariat,DRIVER_ASSIGNED,2024-03-05 17:41:31,,,,,,,,,
"""CNR6727118""",Cancelled by Driver,"""CID5719753""",Bike,Noida Film City,Central Secretariat,RIDE_CANCELLED_BY_DRIVER,2024-03-05 17:45:32,,,,,,Driver,Personal & Car related issues,,
"""CNR2421582""",Cancelled by Driver,"""CID9120050""",Go Sedan,Ghaziabad,Ghitorni,BOOKING_CREATED,2024-01-11 22:17:30,,,,,,,,,
"""CNR2421582""",Cancelled by Driver,"""CID9120050""",Go Sedan,Ghaziabad,Ghitorni,DRIVER_ASSIGNED,2024-01-11 22:22:42,,,,,,,,,
"""CNR2421582""",Cancelled by Driver,"""CID9120050""",Go Sedan,Ghaziabad,Ghitorni,RIDE_CANCELLED_BY_DRIVER,2024-01-11 22:24:43,,,,,,Driver,The customer was coughing/sick,,
"""CNR6198992""",Cancelled by Driver,"""CID8101641""",Go Mini,Janakpuri,Cyber Hub,BOOKING_CREATED,2024-02-02 09:45:20,,,,,,,,,
"""CNR6198992""",Cancelled by Driver,"""CID8101641""",Go Mini,Janakpuri,Cyber Hub,DRIVER_ASSIGNED,2024-02-02 09:57:14,,,,,,,,,
"""CNR6198992""",Cancelled by Driver,"""CID8101641""",Go Mini,Janakpuri,Cyber Hub,RIDE_CANCELLED_BY_DRIVER,2024-02-02 09:59:28,,,,,,Driver,Customer related issue,,
"""CNR4483585""",Cancelled by Driver,"""CID6230205""",Auto,Saket A Block,Ghitorni Village,BOOKING_CREATED,2024-02-22 18:07:08,,,,,,,,,
"""CNR4483585""",Cancelled by Driver,"""CID6230205""",Auto,Saket A Block,Ghitorni Village,DRIVER_ASSIGNED,2024-02-22 18:11:50,,,,,,,,,
"""CNR4483585""",Cancelled by Driver,"""CID6230205""",Auto,Saket A Block,Ghitorni Village,RIDE_CANCELLED_BY_DRIVER,2024-02-22 18:25:17,,,,,,Driver,The customer was coughing/sick,,
"""CNR7325229""",Cancelled by Driver,"""CID4759141""",Go Sedan,Karol Bagh,Pulbangash,BOOKING_CREATED,2024-03-21 21:24:38,,,,,,,,,
"""CNR7325229""",Cancelled by Driver,"""CID4759141""",Go Sedan,Karol Bagh,Pulbangash,DRIVER_ASSIGNED,2024-03-21 21:31:14,,,,,,,,,
"""CNR7325229""",Cancelled by Driver,"""CID4759141""",Go Sedan,Karol Bagh,Pulbangash,RIDE_CANCELLED_BY_DRIVER,2024-03-21 21:40:35,,,,,,Driver,The customer was coughing/sick,,
"""CNR1895536""",Cancelled by Driver,"""CID3231258""",Premier Sedan,Botanical Garden,Tis Hazari,BOOKING_CREATED,2024-07-10 11:10:07,,,,,,,,,
"""CNR1895536""",Cancelled by Driver,"""CID3231258""",Premier Sedan,Botanical Garden,Tis Hazari,DRIVER_ASSIGNED,2024-07-10 11:20:43,,,,,,,,,
"""CNR1895536""",Cancelled by Driver,"""CID3231258""",Premier Sedan,Botanical Garden,Tis Hazari,RIDE_CANCELLED_BY_DRIVER,2024-07-10 11:22:29,,,,,,Driver,The customer was coughing/sick,,
"""CNR1625316""",Cancelled by Driver,"""CID9612346""",Go Sedan,IIT Delhi,Basai Dhankot,BOOKING_CREATED,2024-11-08 04:03:48,,,,,,,,,
"""CNR1625316""",Cancelled by Driver,"""CID9612346""",Go Sedan,IIT Delhi,Basai Dhankot,DRIVER_ASSIGNED,2024-11-08 04:10:30,,,,,,,,,
"""CNR1625316""",Cancelled by Driver,"""CID9612346""",Go Sedan,IIT Delhi,Basai Dhankot,RIDE_CANCELLED_BY_DRIVER,2024-11-08 04:20:20,,,,,,Driver,More than permitted people in there,,
"""CNR3989274""",Cancelled by Driver,"""CID9679310""",Bike,Khandsa,Ambience Mall,BOOKING_CREATED,2024-03-05 07:45:15,,,,,,,,,
"""CNR3989274""",Cancelled by Driver,"""CID9679310""",Bike,Khandsa,Ambience Mall,DRIVER_ASSIGNED,2024-03-05 07:55:33,,,,,,,,,
"""CNR3989274""",Cancelled by Driver,"""CID9679310""",Bike,Khandsa,Ambience Mall,RIDE_CANCELLED_BY_DRIVER,2024-03-05 08:00:41,,,,,,Driver,Personal & Car related issues,,
"""CNR4063998""",Cancelled by Driver,"""CID9741134""",Auto,Rajiv Chowk,Udyog Bhawan,BOOKING_CREATED,2024-08-03 07:45:45,,,,,,,,,
"""CNR4063998""",Cancelled by Driver,"""CID9741134""",Auto,Rajiv Chowk,Udyog Bhawan,DRIVER_ASSIGNED,2024-08-03 07:51:57,,,,,,,,,
"""CNR4063998""",Cancelled by Driver,"""CID9741134""",Auto,Rajiv Chowk,Udyog Bhawan,RIDE_CANCELLED_BY_DRIVER,2024-08-03 08:03:39,,,,,,Driver,Personal & Car related issues,,
"""CNR9028094""",Cancelled by Driver,"""CID7945583""",Auto,DLF Phase 3,Rajiv Chowk,BOOKING_CREATED,2024-11-13 07:39:04,,,,,,,,,
"""CNR9028094""",Cancelled by Driver,"""CID7945583""",Auto,DLF Phase 3,Rajiv Chowk,DRIVER_ASSIGNED,2024-11-13 07:49:46,,,,,,,,,
"""CNR9028094""",Cancelled by Driver,"""CID7945583""",Auto,DLF Phase 3,Rajiv Chowk,RIDE_CANCELLED_BY_DRIVER,2024-11-13 07:56:16,,,,,,Driver,The customer was coughing/sick,,
"""CNR6585033""",Cancelled by Driver,"""CID5251237""",Auto,Rajouri Garden,Old Gurgaon,BOOKING_CREATED,2024-06-03 13:36:04,,,,,,,,,
"""CNR6585033""",Cancelled by Driver,"""CID5251237""",Auto,Rajouri Garden,Old Gurgaon,DRIVER_ASSIGNED,2024-06-03 13:46:10,,,,,,,,,
"""CNR6585033""",Cancelled by Driver,"""CID5251237""",Auto,Rajouri Garden,Old Gurgaon,RIDE_CANCELLED_BY_DRIVER,2024-06-03 13:54:58,,,,,,Driver,Customer related issue,,
"""CNR7776695""",Cancelled by Driver,"""CID5568827""",Auto,New Colony,Shastri Nagar,BOOKING_CREATED,2024-05-15 21:35:40,,,,,,,,,
"""CNR7776695""",Cancelled by Driver,"""CID5568827""",Auto,New Colony,Shastri Nagar,DRIVER_ASSIGNED,2024-05-15 21:40:28,,,,,,,,,
"""CNR7776695""",Cancelled by Driver,"""CID5568827""",Auto,New Colony,Shastri Nagar,RIDE_CANCELLED_BY_DRIVER,2024-05-15 21:54:22,,,,,,Driver,Personal & Car related issues,,
"""CNR6987880""",Cancelled by Driver,"""CID9766461""",Go Sedan,Mandi House,Dwarka Mor,BOOKING_CREATED,2024-04-30 20:48:56,,,,,,,,,
"""CNR6987880""",Cancelled by Driver,"""CID9766461""",Go Sedan,Mandi House,Dwarka Mor,DRIVER_ASSIGNED,2024-04-30 20:54:56,,,,,,,,,
"""CNR6987880""",Cancelled by Driver,"""CID9766461""",Go Sedan,Mandi House,Dwarka Mor,RIDE_CANCELLED_BY_DRIVER,2024-04-30 21:07:04,,,,,,Driver,The customer was coughing/sick,,
"""CNR8051077""",Cancelled by Driver,"""CID3188522""",Premier Sedan,Panipat,Rohini West,BOOKING_CREATED,2024-09-21 20:42:20,,,,,,,,,
"""CNR8051077""",Cancelled by Driver,"""CID3188522""",Premier Sedan,Panipat,Rohini West,DRIVER_ASSIGNED,2024-09-21 20:54:02,,,,,,,,,
"""CNR8051077""",Cancelled by Driver,"""CID3188522""",Premier Sedan,Panipat,Rohini West,RIDE_CANCELLED_BY_DRIVER,2024-09-21 21:06:57,,,,,,Driver,More than permitted people in there,,
"""CNR9976536""",Cancelled by Driver,"""CID7631918""",Go Sedan,Indirapuram,Botanical Garden,BOOKING_CREATED,2024-07-30 21:34:21,,,,,,,,,
"""CNR9976536""",Cancelled by Driver,"""CID7631918""",Go Sedan,Indirapuram,Botanical Garden,DRIVER_ASSIGNED,2024-07-30 21:42:27,,,,,,,,,
"""CNR9976536""",Cancelled by Driver,"""CID7631918""",Go Sedan,Indirapuram,Botanical Garden,RIDE_CANCELLED_BY_DRIVER,2024-07-30 21:47:04,,,,,,Driver,The customer was coughing/sick,,
"""CNR8435862""",Cancelled by Driver,"""CID9950083""",Auto,Seelampur,Narsinghpur,BOOKING_CREATED,2024-10-21 11:57:04,,,,,,,,,
"""CNR8435862""",Cancelled by Driver,"""CID9950083""",Auto,Seelampur,Narsinghpur,DRIVER_ASSIGNED,2024-10-21 12:06:16,,,,,,,,,
"""CNR8435862""",Cancelled by Driver,"""CID9950083""",Auto,Seelampur,Narsinghpur,RIDE_CANCELLED_BY_DRIVER,2024-10-21 12:19:36,,,,,,Driver,The customer was coughing/sick,,
"""CNR4320666""",Cancelled by Driver,"""CID5024779""",Auto,Chandni Chowk,Udyog Vihar,BOOKING_CREATED,2024-12-01 09:59:17,,,,,,,,,
"""CNR4320666""",Cancelled by Driver,"""CID5024779""",Auto,Chandni Chowk,Udyog Vihar,DRIVER_ASSIGNED,2024-12-01 10:08:41,,,,,,,,,
"""CNR4320666""",Cancelled by Driver,"""CID5024779""",Auto,Chandni Chowk,Udyog Vihar,RIDE_CANCELLED_BY_DRIVER,2024-12-01 10:13:06,,,,,,Driver,Personal & Car related issues,,
"""CNR1635136""",Cancelled by Driver,"""CID3842172""",Bike,Gurgaon Sector 56,Munirka,BOOKING_CREATED,2024-08-05 09:05:43,,,,,,,,,
"""CNR1635136""",Cancelled by Driver,"""CID3842172""",Bike,Gurgaon Sector 56,Munirka,DRIVER_ASSIGNED,2024-08-05 09:13:43,,,,,,,,,
"""CNR1635136""",Cancelled by Driver,"""CID3842172""",Bike,Gurgaon Sector 56,Munirka,RIDE_CANCELLED_BY_DRIVER,2024-08-05 09:27:51,,,,,,Driver,Customer related issue,,
"""CNR4601269""",Cancelled by Driver,"""CID9888665""",Go Sedan,Delhi Gate,Janakpuri,BOOKING_CREATED,2024-11-17 13:57:36,,,,,,,,,
"""CNR4601269""",Cancelled by Driver,"""CID9888665""",Go Sedan,Delhi Gate,Janakpuri,DRIVER_ASSIGNED,2024-11-17 14:07:36,,,,,,,,,
"""CNR4601269""",Cancelled by Driver,"""CID9888665""",Go Sedan,Delhi Gate,Janakpuri,RIDE_CANCELLED_BY_DRIVER,2024-11-17 14:14:49,,,,,,Driver,Customer related issue,,
"""CNR8886883""",Cancelled by Driver,"""CID3155751""",Auto,Vinobapuri,Gurgaon Sector 29,BOOKING_CREATED,2024-08-20 18:22:55,,,,,,,,,
"""CNR8886883""",Cancelled by Driver,"""CID3155751""",Auto,Vinobapuri,Gurgaon Sector 29,DRIVER_ASSIGNED,2024-08-20 18:32:25,,,,,,,,,
"""CNR8886883""",Cancelled by Driver,"""CID3155751""",Auto,Vinobapuri,Gurgaon Sector 29,RIDE_CANCELLED_BY_DRIVER,2024-08-20 18:41:47,,,,,,Driver,Personal & Car related issues,,
"""CNR5620133""",Cancelled by Driver,"""CID4663235""",Go Mini,Madipur,MG Road,BOOKING_CREATED,2024-08-26 16:32:06,,,,,,,,,
"""CNR5620133""",Cancelled by Driver,"""CID4663235""",Go Mini,Madipur,MG Road,DRIVER_ASSIGNED,2024-08-26 16:36:06,,,,,,,,,
"""CNR5620133""",Cancelled by Driver,"""CID4663235""",Go Mini,Madipur,MG Road,RIDE_CANCELLED_BY_DRIVER,2024-08-26 16:45:34,,,,,,Driver,More than permitted people in there,,
"""CNR4361616""",Cancelled by Driver,"""CID2849168""",Go Mini,Adarsh Nagar,Barakhamba Road,BOOKING_CREATED,2024-04-07 15:22:27,,,,,,,,,
"""CNR4361616""",Cancelled by Driver,"""CID2849168""",Go Mini,Adarsh Nagar,Barakhamba Road,DRIVER_ASSIGNED,2024-04-07 15:27:03,,,,,,,,,
"""CNR4361616""",Cancelled by Driver,"""CID2849168""",Go Mini,Adarsh Nagar,Barakhamba Road,RIDE_CANCELLED_BY_DRIVER,2024-04-07 15:35:30,,,,,,Driver,More than permitted people in there,,
"""CNR3487338""",Cancelled by Driver,"""CID9934044""",Auto,Hero Honda Chowk,Kherki Daula Toll,BOOKING_CREATED,2024-07-03 09:59:08,,,,,,,,,
"""CNR3487338""",Cancelled by Driver,"""CID9934044""",Auto,Hero Honda Chowk,Kherki Daula Toll,DRIVER_ASSIGNED,2024-07-03 10:06:26,,,,,,,,,
"""CNR3487338""",Cancelled by Driver,"""CID9934044""",Auto,Hero Honda Chowk,Kherki Daula Toll,RIDE_CANCELLED_BY_DRIVER,2024-07-03 10:14:42,,,,,,Driver,More than permitted people in there,,
"""CNR1293421""",Cancelled by Driver,"""CID2844165""",Go Sedan,Rohini,Ashok Park Main,BOOKING_CREATED,2024-07-15 14:54:21,,,,,,,,,
"""CNR1293421""",Cancelled by Driver,"""CID2844165""",Go Sedan,Rohini,Ashok Park Main,DRIVER_ASSIGNED,2024-07-15 15:01:39,,,,,,,,,
"""CNR1293421""",Cancelled by Driver,"""CID2844165""",Go Sedan,Rohini,Ashok Park Main,RIDE_CANCELLED_BY_DRIVER,2024-07-15 15:02:02,,,,,,Driver,Customer related issue,,
"""CNR8172883""",Cancelled by Driver,"""CID1214678""",Go Sedan,Peeragarhi,GTB Nagar,BOOKING_CREATED,2024-09-04 16:55:28,,,,,,,,,
"""CNR8172883""",Cancelled by Driver,"""CID1214678""",Go Sedan,Peeragarhi,GTB Nagar,DRIVER_ASSIGNED,2024-09-04 17:06:40,,,,,,,,,
"""CNR8172883""",Cancelled by Driver,"""CID1214678""",Go Sedan,Peeragarhi,GTB Nagar,RIDE_CANCELLED_BY_DRIVER,2024-09-04 17:07:34,,,,,,Driver,The customer was coughing/sick,,
"""CNR8300687""",Cancelled by Driver,"""CID6843038""",Go Mini,Rajiv Nagar,Old Gurgaon,BOOKING_CREATED,2024-09-10 16:23:16,,,,,,,,,
"""CNR8300687""",Cancelled by Driver,"""CID6843038""",Go Mini,Rajiv Nagar,Old Gurgaon,DRIVER_ASSIGNED,2024-09-10 16:31:46,,,,,,,,,
"""CNR8300687""",Cancelled by Driver,"""CID6843038""",Go Mini,Rajiv Nagar,Old Gurgaon,RIDE_CANCELLED_BY_DRIVER,2024-09-10 16:34:13,,,,,,Driver,Customer related issue,,
"""CNR3748781""",Cancelled by Driver,"""CID9347353""",Go Sedan,Rohini,Basai Dhankot,BOOKING_CREATED,2024-11-11 05:26:31,,,,,,,,,
"""CNR3748781""",Cancelled by Driver,"""CID9347353""",Go Sedan,Rohini,Basai Dhankot,DRIVER_ASSIGNED,2024-11-11 05:35:01,,,,,,,,,
"""CNR3748781""",Cancelled by Driver,"""CID9347353""",Go Sedan,Rohini,Basai Dhankot,RIDE_CANCELLED_BY_DRIVER,2024-11-11 05:46:14,,,,,,Driver,Customer related issue,,
"""CNR5726454""",Cancelled by Driver,"""CID8188090""",Uber XL,Lal Quila,Ashok Vihar,BOOKING_CREATED,2024-04-13 08:08:31,,,,,,,,,
"""CNR5726454""",Cancelled by Driver,"""CID8188090""",Uber XL,Lal Quila,Ashok Vihar,DRIVER_ASSIGNED,2024-04-13 08:18:31,,,,,,,,,
